Site,Lab ID,Field ID ,Field Date,Reach,Transect,Source of Production,Method,Life Stage,Order,Family,Genus,Common Name ,Functional Group ,Length ,a ,b ,Weight,ID Date,Processor,QA/QC,Notes
FTC,1DRN1.7/2/2025,R1Driftnet1,7.2.2025,1,1,Aquatic,Drift Net,Adult,Diptera,Chironomidae,NA,Midge,Collector-Filterer,2,0.006,3.05,0.049692716,2.19.2026,BG,BG,
FTC,1DRN1.7/2/2025,R1Driftnet1,7.2.2025,1,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Filterer,3,0.005097526,2.32,0.065204979,2.19.2026,BG,BG,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Scraper,4,0.152895591,2.18,3.139682578,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Adult,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,7,0.0065,2.724,1.303048011,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,5,0.002,3.011,0.254465365,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,5,0.002,3.011,0.254465365,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,2,0.002,3.011,0.01612246,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,4,0.002,3.011,0.129966861,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Scraper,3,0.152895591,2.18,1.676946847,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Adult,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,3,0.006,3.05,0.171147704,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Larvae,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,4,0.0056,2.762,0.257678227,2.19.2026,BG,MK,
FTC,1DRN3.7/2/2025,R1Driftnet3,7.2.2025,1,3,Aquatic,Drift Net,Nymph,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,3,0.0053,2.875,0.124738201,2.19.2026,BG,MK,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,6,0.005092526,2.32,0.325270109,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,2,0.017,2.737,0.113336036,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,5,0.005092526,2.875,0.520561467,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,4,0.005092526,2.875,0.274066359,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,6,0.005092526,2.875,0.879261586,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,4,0.152895591,2.18,3.139682578,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,6,0.0108,2.754,1.501247506,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,4,0.0056,2.762,0.257678227,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,3,0.0056,2.762,0.116411781,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,3,0.0056,2.762,0.116411781,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,3,0.0056,2.762,0.116411781,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,3,0.0056,2.762,0.116411781,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,3,0.0056,2.762,0.116411781,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,2,0.0056,2.762,0.037986814,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,2,0.0056,2.762,0.037986814,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,4,0.0056,2.762,0.257678227,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,1,0.017,2.737,0.017,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,6,0.005092526,2.875,0.879261586,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,6,0.005092526,2.875,0.879261586,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,5,0.005092526,2.875,0.520561467,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,3,0.002,3.011,0.054656535,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Trichoptera,Lepidostomatidae,NA,Case maker caddisfly,Scraper,6,0.0079,2.649,0.909808005,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Terrestrial,Drift Net,Adult,Hemiptera,Aphididae ,NA,Aphid,Piercer-Herbivore,2,0.005,3.33,0.050280535,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,4,0.005092526,2.875,0.274066359,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,2,0.002,3.011,0.01612246,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,3,0.0056,2.762,0.116411781,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,2,0.0108,2.754,0.072855168,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,5,0.005092526,2.875,0.520561467,3.2.2026,NB,BG,
FTC,2DRN1.7/2/2025,R2Driftnet1,7.2.2025,2,1,Aquatic,Drift Net,Adult,Diptera,Chironomidae,NA,midge,Collector-Filterer,2,0.006,3.05,0.049692716,3.2.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,3,0.0053,2.87,0.124054885,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,3,0.0053,2.87,0.124054885,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,5,0.0053,2.87,0.537427372,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,2,0.0053,2.87,0.038746453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,3,0.0053,2.87,0.124054885,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,2,0.0053,2.87,0.038746453,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,1,0.017,2.737,0.017,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Trichoptera,Uenoidae,NA,Case maker caddisfly ,Scraper,4,0.0056,2.839,0.28670571,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,2,0.017,2.737,0.113336036,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Adult,Arachnida,Hydrachnidia,NA,Water mite,Predator,1,0.132655,1.66,0.132655,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Diptera,NA,NA,Mosquito,Parasite,3,0.006,3.05,0.171147704,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,1,0.0053,2.87,0.0053,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,3,0.0053,2.87,0.124054885,3.3.2026,NB,BG,
FTC,3DRN1.7/3/2025,R3Driftnet1,7.3.2025,1,1,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,1,0.0053,2.87,0.0053,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,6,0.008,1.888,0.235634864,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,4,0.008,1.888,0.1095921,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,1SUR1.7/8/2025,R1surber1,7.8.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.512896,2.18,17.13104759,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Nymph,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,5,0.0053,2.87,0.537427372,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,1,0.0053,2.87,0.0053,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Adult,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,3,0.0053,2.87,0.124054885,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
FTC,3DRN3.7/3/2025,R3Driftnet3,7.3.2025,3,3,Aquatic,Drift Net,Nymph,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,5,0.002,3.011,0.254465365,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,5,0.002,3.011,0.254465365,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,5,0.002,3.011,0.254465365,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Plecoptera,Peltoperlidae,NA,Roach like stonefly,Shredder,3,0.017,2.737,0.343818939,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.512896,2.18,10.53222415,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.512896,2.18,2.324206453,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly,Collector-Gatherer,2,0.0053,2.87,0.038746453,3.3.2026,NB,BG,
FTC,2DRN3.7/2/2025,R2Driftnet3,7.2.2025,2,3,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.512896,2.18,5.62540309,3.3.2026,NB,BG,
